step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
1876,925408,15008,0.01919036365186403,1.0,1.0,,,,,,,,,
1877,925928,15016,0.016282332624029894,1.0,1.0,,,,,,,,,
1878,926512,15024,0.020992691285115866,1.0,1.0,,,,,,,,,
1879,926968,15032,0.02256153614986964,1.0,1.0,,,,,,,,,
1880,927424,15040,0.019691944672742767,1.0,1.0,,,,,,,,,
1881,927944,15048,0.017896453444728934,1.0,1.0,0.015428018462165195,1.0,1.0,,,,,,
1882,928336,15056,0.020805525141878316,1.0,1.0,,,,,,,,,
1883,928728,15064,0.0214858591463865,0.875,0.9722222222222222,,,,,,,,,
1884,929184,15072,0.02023591096721788,1.0,1.0,,,,,,,,,
1885,929704,15080,0.020122780576239865,1.0,1.0,,,,,,,,,
1886,930032,15088,0.02032705415164926,1.0,1.0,,,,,,,,,
1887,930488,15096,0.018280784189213913,1.0,1.0,,,,,,,,,
1888,930880,15104,0.019482982580197008,1.0,1.0,,,,,,,,,
1889,931400,15112,0.019288587402079855,1.0,1.0,0.017368440042130288,1.0,1.0,,,,,,
1890,931856,15120,0.016923140837543937,1.0,1.0,,,,,,,,,
1891,932312,15128,0.019079906951461174,1.0,1.0,,,,,,,,,
1892,932768,15136,0.020355029505350286,1.0,1.0,,,,,,,,,
1893,933288,15144,0.02121637068610976,1.0,1.0,,,,,,,,,
1894,933808,15152,0.0230424817045161,1.0,1.0,,,,,,,,,
1895,934200,15160,0.021074055155849713,1.0,1.0,,,,,,,,,
1896,934720,15168,0.016277975637150912,1.0,1.0,,,,,,,,,
1897,935176,15176,0.018909190863803972,1.0,1.0,0.01845199302311727,1.0,1.0,,,,,,
1898,935696,15184,0.016563995923226462,1.0,1.0,,,,,,,,,
1899,936216,15192,0.02148064214747911,1.0,1.0,,,,,,,,,
1900,936736,15200,0.01552407619014019,1.0,1.0,,,,,,,,,
1901,937192,15208,0.025076720541073575,1.0,1.0,,,,,,,,,
1902,937776,15216,0.017046875601124764,1.0,1.0,,,,,,,,,
1903,938296,15224,0.021629504438023486,1.0,1.0,,,,,,,,,
1904,938880,15232,0.01926841265915892,1.0,1.0,,,,,,,,,
1905,939272,15240,0.02200532557567746,1.0,1.0,0.0238710053988072,1.0,1.0,,,,,,
1906,939792,15248,0.017554717087245195,1.0,1.0,,,,,,,,,
1907,940312,15256,0.01750960590223073,1.0,1.0,,,,,,,,,
1908,940768,15264,0.017871854588984302,0.875,0.9487179487179487,,,,,,,,,
1909,941224,15272,0.018614186199944812,1.0,1.0,,,,,,,,,
1910,941680,15280,0.017206079431763537,1.0,1.0,,,,,,,,,
1911,942264,15288,0.015304044967617383,1.0,1.0,,,,,,,,,
1912,942848,15296,0.017731634563047976,1.0,1.0,,,,,,,,,
1913,943304,15304,0.018924997839057395,1.0,1.0,0.01977130407724322,1.0,1.0,,,,,,
1914,943824,15312,0.01691641120699023,1.0,1.0,,,,,,,,,
1915,944344,15320,0.017609498352834457,1.0,1.0,,,,,,,,,
1916,944864,15328,0.015158177139621877,1.0,1.0,,,,,,,,,
1917,945384,15336,0.021572369856840877,1.0,1.0,,,,,,,,,
1918,945776,15344,0.023920018980290617,0.875,0.9714285714285714,,,,,,,,,
1919,946296,15352,0.016252526474146954,1.0,1.0,,,,,,,,,
1920,946816,15360,0.019343491180350197,1.0,1.0,,,,,,,,,
1921,947336,15368,0.01907480318624666,1.0,1.0,0.020912261660779457,1.0,1.0,,,,,,
1922,947856,15376,0.018694289523070437,1.0,1.0,,,,,,,,,
1923,948312,15384,0.018424747584191898,0.875,0.972972972972973,,,,,,,,,
1924,948768,15392,0.02100647097069998,1.0,1.0,,,,,,,,,
1925,949288,15400,0.020266188670042536,1.0,1.0,,,,,,,,,
1926,949808,15408,0.020249241127303388,1.0,1.0,,,,,,,,,
1927,950328,15416,0.0172918906275979,1.0,1.0,,,,,,,,,
1928,950848,15424,0.01958672274066172,1.0,1.0,,,,,,,,,
1929,951368,15432,0.021916989796832795,1.0,1.0,0.014937699309929426,1.0,1.0,,,,,,
1930,951824,15440,0.01661433850094866,1.0,1.0,,,,,,,,,
1931,952280,15448,0.02259050043505185,1.0,1.0,,,,,,,,,
1932,952672,15456,0.021066602429521537,1.0,1.0,,,,,,,,,
1933,953128,15464,0.02049552786388506,0.875,0.9714285714285714,,,,,,,,,
1934,953584,15472,0.026407500588739447,1.0,1.0,,,,,,,,,
1935,954104,15480,0.02252253492572486,1.0,1.0,,,,,,,,,
1936,954624,15488,0.017658981886816694,1.0,1.0,,,,,,,,,
1937,955272,15496,0.0162597457769022,1.0,1.0,0.016392299258066248,1.0,1.0,,,,,,
1938,955728,15504,0.021640831080625266,1.0,1.0,,,,,,,,,
1939,956248,15512,0.018287644685221628,0.875,0.9705882352941176,,,,,,,,,
1940,956704,15520,0.026623653065630342,1.0,1.0,,,,,,,,,
1941,957224,15528,0.016415030249607675,1.0,1.0,,,,,,,,,
1942,957680,15536,0.022569670513637556,1.0,1.0,,,,,,,,,
1943,958136,15544,0.020595882827221416,0.875,0.972972972972973,,,,,,,,,
1944,958528,15552,0.02005047970384637,1.0,1.0,,,,,,,,,
1945,959048,15560,0.01638954946062538,1.0,1.0,0.01846226965350054,1.0,1.0,,,,,,
1946,959568,15568,0.0177546773374742,1.0,1.0,,,,,,,,,
1947,960024,15576,0.023359731924120688,1.0,1.0,,,,,,,,,
1948,960544,15584,0.021172660653746924,1.0,1.0,,,,,,,,,
1949,961128,15592,0.013211075678482648,1.0,1.0,,,,,,,,,
1950,961584,15600,0.018487356633584247,1.0,1.0,,,,,,,,,
1951,962040,15608,0.0200472754416133,1.0,1.0,,,,,,,,,
1952,962560,15616,0.01972810410819568,1.0,1.0,,,,,,,,,
1953,963080,15624,0.01649354860734405,1.0,1.0,0.017530311672003772,1.0,1.0,,,,,,
1954,963536,15632,0.023303404650175084,0.875,0.9714285714285714,,,,,,,,,
1955,964056,15640,0.01868077541049474,1.0,1.0,,,,,,,,,
1956,964576,15648,0.02111125466774506,1.0,1.0,,,,,,,,,
1957,965160,15656,0.015482704367797175,1.0,1.0,,,,,,,,,
1958,965616,15664,0.020322642817090262,1.0,1.0,,,,,,,,,
1959,966008,15672,0.01948663025317793,1.0,1.0,,,,,,,,,
1960,966528,15680,0.016216653901547307,1.0,1.0,,,,,,,,,
1961,966984,15688,0.023396349491120537,0.875,0.9428571428571428,0.01616975029732805,1.0,1.0,,,,,,
1962,967504,15696,0.022100796124192353,1.0,1.0,,,,,,,,,
1963,968024,15704,0.019329732662652376,1.0,1.0,,,,,,,,,
1964,968608,15712,0.01732351723582526,1.0,1.0,,,,,,,,,
1965,969256,15720,0.01789478780541446,1.0,1.0,,,,,,,,,
1966,969776,15728,0.018308405330031363,1.0,1.0,,,,,,,,,
1967,970296,15736,0.019145954750282634,1.0,1.0,,,,,,,,,
1968,970688,15744,0.019499773252646332,1.0,1.0,,,,,,,,,
1969,971208,15752,0.020051966351418583,1.0,1.0,0.018046817902752376,1.0,1.0,,,,,,
1970,971664,15760,0.018721773824020373,1.0,1.0,,,,,,,,,
1971,972120,15768,0.02445028518012186,1.0,1.0,,,,,,,,,
1972,972576,15776,0.022824845839930545,1.0,1.0,,,,,,,,,
1973,973096,15784,0.018770268347862308,1.0,1.0,,,,,,,,,
1974,973616,15792,0.01742367074024431,1.0,1.0,,,,,,,,,
1975,974136,15800,0.016345770498538012,1.0,1.0,,,,,,,,,
1976,974528,15808,0.017933743865047137,1.0,1.0,,,,,,,,,
1977,974984,15816,0.02175635744396658,1.0,1.0,0.016205298191372484,1.0,1.0,,,,,,
1978,975568,15824,0.014515070063585727,1.0,1.0,,,,,,,,,
1979,976024,15832,0.0201926277390362,1.0,1.0,,,,,,,,,
1980,976544,15840,0.016159931782209123,0.875,0.9722222222222222,,,,,,,,,
1981,976936,15848,0.021586324554601494,1.0,1.0,,,,,,,,,
1982,977520,15856,0.016014157893393482,1.0,1.0,,,,,,,,,
1983,977976,15864,0.021027177023524753,1.0,1.0,,,,,,,,,
1984,978496,15872,0.01583099163105762,1.0,1.0,,,,,,,,,
1985,978952,15880,0.019577615490300616,1.0,1.0,0.02125484032988665,1.0,1.0,,,,,,
1986,979472,15888,0.02073411866723923,1.0,1.0,,,,,,,,,
1987,979928,15896,0.017898518295142437,1.0,1.0,,,,,,,,,
1988,980448,15904,0.018364670611058842,1.0,1.0,,,,,,,,,
1989,980904,15912,0.018705195433124627,0.875,0.9714285714285714,,,,,,,,,
1990,981488,15920,0.018378821963625017,1.0,1.0,,,,,,,,,
1991,981944,15928,0.01652524532980119,1.0,1.0,,,,,,,,,
1992,982464,15936,0.015718693617084,1.0,1.0,,,,,,,,,
1993,982984,15944,0.019566169334860675,1.0,1.0,0.015389559950477655,1.0,1.0,,,,,,
1994,983632,15952,0.01683486792229185,1.0,1.0,,,,,,,,,
1995,984280,15960,0.01551489841054777,1.0,1.0,,,,,,,,,
1996,984864,15968,0.016915167357269948,1.0,1.0,,,,,,,,,
1997,985448,15976,0.01954118805123248,1.0,1.0,,,,,,,,,
1998,985968,15984,0.016967229546638842,1.0,1.0,,,,,,,,,
1999,986424,15992,0.021518173007191773,1.0,1.0,,,,,,,,,
2000,986880,16000,0.023343466537629455,1.0,1.0,,,,,,,,,
2001,987336,16008,0.02198041610272942,1.0,1.0,0.0143197812323415,1.0,1.0,,,,,,
2002,987856,16016,0.020753458485320574,1.0,1.0,,,,,,,,,
2003,988376,16024,0.019219170768711664,1.0,1.0,,,,,,,,,
2004,988832,16032,0.021343176745770662,1.0,1.0,,,,,,,,,
2005,989288,16040,0.02393927303309295,1.0,1.0,,,,,,,,,
2006,989872,16048,0.019920126723649047,1.0,1.0,,,,,,,,,
2007,990392,16056,0.017711295348094215,1.0,1.0,,,,,,,,,
2008,990848,16064,0.01917948163097779,0.875,0.9714285714285714,,,,,,,,,
2009,991368,16072,0.024294121107375513,1.0,1.0,0.02000595733213536,1.0,1.0,,,,,,
2010,991824,16080,0.01994837838549788,0.875,0.972972972972973,,,,,,,,,
2011,992344,16088,0.016856643464913976,1.0,1.0,,,,,,,,,
2012,992736,16096,0.01825991285569162,1.0,1.0,,,,,,,,,
2013,993128,16104,0.022357307297692405,1.0,1.0,,,,,,,,,
2014,993712,16112,0.017464271108875412,1.0,1.0,,,,,,,,,
2015,994168,16120,0.017357191918391125,1.0,1.0,,,,,,,,,
2016,994688,16128,0.0161549228919287,1.0,1.0,,,,,,,,,
2017,995144,16136,0.016898616782701506,0.875,0.9722222222222222,0.022848215184147216,1.0,1.0,,,,,,
2018,995536,16144,0.01948200368669697,1.0,1.0,,,,,,,,,
2019,996056,16152,0.016524948986201198,1.0,1.0,,,,,,,,,
2020,996576,16160,0.020530168545076704,1.0,1.0,,,,,,,,,
2021,997096,16168,0.018472510647765426,0.875,0.9743589743589743,,,,,,,,,
2022,997552,16176,0.020344529397610108,1.0,1.0,,,,,,,,,
2023,998072,16184,0.01669527323934195,1.0,1.0,,,,,,,,,
2024,998720,16192,0.018882882636627907,1.0,1.0,,,,,,,,,
2025,999048,16200,0.020995381130968015,1.0,1.0,0.016975436747080692,1.0,1.0,,,,,,
2026,999440,16208,0.02378622936290326,0.75,0.9411764705882353,,,,,,,,,
2027,1000024,16216,0.017279750470238008,1.0,1.0,,,,,,,,,
2028,1000544,16224,0.022694155460462686,1.0,1.0,,,,,,,,,
2029,1001000,16232,0.02010237859090498,1.0,1.0,,,,,,,,,
2030,1001520,16240,0.01829149976176437,1.0,1.0,,,,,,,,,
2031,1001976,16248,0.020269268184109186,0.75,0.9444444444444444,,,,,,,,,
2032,1002304,16256,0.024183599775317276,1.0,1.0,,,,,,,,,
2033,1002824,16264,0.01736561679114043,1.0,1.0,0.01963142463904174,1.0,1.0,,,,,,
2034,1003152,16272,0.02128327896987185,1.0,1.0,,,,,,,,,
2035,1003608,16280,0.017094410565743255,1.0,1.0,,,,,,,,,
2036,1004064,16288,0.017955220956613394,1.0,1.0,,,,,,,,,
2037,1004520,16296,0.01618915441311766,1.0,1.0,,,,,,,,,
2038,1005040,16304,0.01821411512091226,1.0,1.0,,,,,,,,,
2039,1005368,16312,0.021916690590495745,1.0,1.0,,,,,,,,,
2040,1005760,16320,0.0231843569932508,0.875,0.9696969696969697,,,,,,,,,
2041,1006344,16328,0.014020014468257371,1.0,1.0,0.01756755130930366,1.0,1.0,,,,,,
2042,1006864,16336,0.019954829197011956,1.0,1.0,,,,,,,,,
2043,1007384,16344,0.01698529992475531,1.0,1.0,,,,,,,,,
2044,1007840,16352,0.02285013918558067,1.0,1.0,,,,,,,,,
2045,1008296,16360,0.016592175562841947,1.0,1.0,,,,,,,,,
2046,1008816,16368,0.01863178488422947,1.0,1.0,,,,,,,,,
2047,1009272,16376,0.019810002587866585,1.0,1.0,,,,,,,,,
2048,1009856,16384,0.015780243933588723,1.0,1.0,,,,,,,,,
2049,1010312,16392,0.019665722572835935,1.0,1.0,0.02042468305021839,1.0,1.0,,,,,,
2050,1010768,16400,0.021010381882838408,1.0,1.0,,,,,,,,,
2051,1011224,16408,0.013924456902692233,1.0,1.0,,,,,,,,,
2052,1011616,16416,0.019310100234182934,1.0,1.0,,,,,,,,,
2053,1012072,16424,0.019414467783886644,1.0,1.0,,,,,,,,,
2054,1012528,16432,0.016164102701906005,1.0,1.0,,,,,,,,,
2055,1012984,16440,0.02217418425984608,1.0,1.0,,,,,,,,,
2056,1013440,16448,0.022040313226895026,1.0,1.0,,,,,,,,,
2057,1013960,16456,0.02100988316894377,1.0,1.0,0.01784975300287011,1.0,1.0,,,,,,
2058,1014416,16464,0.021163848011816384,1.0,1.0,,,,,,,,,
2059,1015000,16472,0.016785759319768088,0.875,0.9714285714285714,,,,,,,,,
2060,1015456,16480,0.01862462843474013,1.0,1.0,,,,,,,,,
2061,1015976,16488,0.019451511712451686,1.0,1.0,,,,,,,,,
2062,1016560,16496,0.01587391565217508,1.0,1.0,,,,,,,,,
2063,1017080,16504,0.020395226696721027,1.0,1.0,,,,,,,,,
2064,1017472,16512,0.02369251692000844,1.0,1.0,,,,,,,,,
2065,1017992,16520,0.019837279014905913,0.875,0.972972972972973,0.017057451724733542,1.0,1.0,,,,,,
2066,1018512,16528,0.019908487211049417,1.0,1.0,,,,,,,,,
2067,1019096,16536,0.017628073909951525,1.0,1.0,,,,,,,,,
2068,1019616,16544,0.019633159698997954,1.0,1.0,,,,,,,,,
2069,1020072,16552,0.020315018810726976,1.0,1.0,,,,,,,,,
2070,1020528,16560,0.019641846182047427,1.0,1.0,,,,,,,,,
2071,1021048,16568,0.02056237489720628,0.875,0.9696969696969697,,,,,,,,,
2072,1021568,16576,0.021527007775060485,1.0,1.0,,,,,,,,,
2073,1022152,16584,0.015748641585485976,1.0,1.0,0.021726692202878373,1.0,1.0,,,,,,
2074,1022544,16592,0.025499628135112695,1.0,1.0,,,,,,,,,
2075,1023128,16600,0.020272141061142904,1.0,1.0,,,,,,,,,
2076,1023520,16608,0.019092683669224557,1.0,1.0,,,,,,,,,
2077,1024104,16616,0.014556294160435055,1.0,1.0,,,,,,,,,
2078,1024560,16624,0.018129912190712912,1.0,1.0,,,,,,,,,
2079,1025016,16632,0.018019193247521614,1.0,1.0,,,,,,,,,
2080,1025536,16640,0.019474415406461536,1.0,1.0,,,,,,,,,
2081,1025928,16648,0.018607341800830287,1.0,1.0,0.01719872251313148,1.0,1.0,,,,,,
2082,1026448,16656,0.01914769349771788,1.0,1.0,,,,,,,,,
2083,1026904,16664,0.021308782311560727,1.0,1.0,,,,,,,,,
2084,1027360,16672,0.019494637561089358,1.0,1.0,,,,,,,,,
2085,1027944,16680,0.016173426139594597,1.0,1.0,,,,,,,,,
2086,1028528,16688,0.015103412649626804,1.0,1.0,,,,,,,,,
2087,1029048,16696,0.022208852686392992,1.0,1.0,,,,,,,,,
2088,1029440,16704,0.02053521332978407,1.0,1.0,,,,,,,,,
2089,1029832,16712,0.017949355095858998,1.0,1.0,0.02013504510276301,1.0,1.0,,,,,,
2090,1030416,16720,0.01763343457508852,1.0,1.0,,,,,,,,,
2091,1030936,16728,0.017557848352805362,1.0,1.0,,,,,,,,,
2092,1031456,16736,0.0167835682841816,1.0,1.0,,,,,,,,,
2093,1031976,16744,0.020386238937179814,1.0,1.0,,,,,,,,,
2094,1032496,16752,0.017078753085451436,1.0,1.0,,,,,,,,,
2095,1032888,16760,0.018978664837735477,0.875,0.9696969696969697,,,,,,,,,
2096,1033280,16768,0.019312900050607956,1.0,1.0,,,,,,,,,
2097,1033736,16776,0.019770128468854037,1.0,1.0,0.021840702877294768,1.0,1.0,,,,,,
2098,1034128,16784,0.016643348753454457,1.0,1.0,,,,,,,,,
2099,1034456,16792,0.01929943647868787,1.0,1.0,,,,,,,,,
2100,1034912,16800,0.018943618584408024,1.0,1.0,,,,,,,,,
2101,1035368,16808,0.02104027937402771,1.0,1.0,,,,,,,,,
2102,1035888,16816,0.01737490800246738,1.0,1.0,,,,,,,,,
2103,1036408,16824,0.01546357959337459,1.0,1.0,,,,,,,,,
2104,1036864,16832,0.01987178223956293,1.0,1.0,,,,,,,,,
2105,1037384,16840,0.020534571842558098,1.0,1.0,0.02126048905203123,1.0,1.0,,,,,,
2106,1037840,16848,0.01810709471470201,1.0,1.0,,,,,,,,,
2107,1038360,16856,0.02221566654342678,1.0,1.0,,,,,,,,,
2108,1038880,16864,0.01847133055842534,1.0,1.0,,,,,,,,,
2109,1039336,16872,0.017189483678660612,1.0,1.0,,,,,,,,,
2110,1039792,16880,0.022532187725737406,1.0,1.0,,,,,,,,,
2111,1040376,16888,0.019477552302930457,1.0,1.0,,,,,,,,,
2112,1040832,16896,0.019442748139972956,1.0,1.0,,,,,,,,,
2113,1041352,16904,0.019124555854664663,1.0,1.0,0.01820557215428133,1.0,1.0,,,,,,
2114,1041872,16912,0.017637595190626135,1.0,1.0,,,,,,,,,
2115,1042392,16920,0.019563026757679958,0.875,0.972972972972973,,,,,,,,,
2116,1042912,16928,0.016006152549763605,1.0,1.0,,,,,,,,,
2117,1043496,16936,0.017391676473933346,1.0,1.0,,,,,,,,,
2118,1044080,16944,0.017532247398354114,1.0,1.0,,,,,,,,,
2119,1044472,16952,0.01734267034583295,1.0,1.0,,,,,,,,,
2120,1045056,16960,0.016464604894161804,0.875,0.9722222222222222,,,,,,,,,
2121,1045576,16968,0.016605380774656404,1.0,1.0,0.016660103264561223,1.0,1.0,,,,,,
2122,1045968,16976,0.023404059827699265,1.0,1.0,,,,,,,,,
2123,1046424,16984,0.019281187403432508,1.0,1.0,,,,,,,,,
2124,1047072,16992,0.016318113554522687,1.0,1.0,,,,,,,,,
2125,1047656,17000,0.01775043717403048,1.0,1.0,,,,,,,,,
2126,1048112,17008,0.019613611513352034,1.0,1.0,,,,,,,,,
2127,1048568,17016,0.019284237170640196,1.0,1.0,,,,,,,,,
2128,1049088,17024,0.021047978515291825,1.0,1.0,,,,,,,,,
2129,1049416,17032,0.02724887394704655,1.0,1.0,0.014630868811880155,1.0,1.0,,,,,,
2130,1049808,17040,0.019431882732193543,1.0,1.0,,,,,,,,,
2131,1050328,17048,0.020207361440530876,1.0,1.0,,,,,,,,,
2132,1050784,17056,0.022074830368495484,1.0,1.0,,,,,,,,,
2133,1051304,17064,0.02060979387413809,1.0,1.0,,,,,,,,,
2134,1051824,17072,0.019435212624735434,0.875,0.972972972972973,,,,,,,,,
2135,1052408,17080,0.01930382756275816,1.0,1.0,,,,,,,,,
2136,1052928,17088,0.015558296614177786,1.0,1.0,,,,,,,,,
2137,1053448,17096,0.023134379322184536,0.75,0.9444444444444444,0.020571961076181602,1.0,1.0,,,,,,
2138,1054032,17104,0.019471125397892572,0.875,0.9736842105263158,,,,,,,,,
2139,1054488,17112,0.022879312512024335,1.0,1.0,,,,,,,,,
2140,1055072,17120,0.015430460128865373,0.875,0.9166666666666666,,,,,,,,,
2141,1055528,17128,0.02371484830588541,0.875,0.972972972972973,,,,,,,,,
2142,1056240,17136,0.016900979984909834,1.0,1.0,,,,,,,,,
2143,1056760,17144,0.018760902647328593,1.0,1.0,,,,,,,,,
2144,1057152,17152,0.023800827153857496,1.0,1.0,,,,,,,,,
2145,1057672,17160,0.014750446973565097,1.0,1.0,0.017571709124911437,1.0,1.0,,,,,,
2146,1058128,17168,0.02088494234970265,1.0,1.0,,,,,,,,,
2147,1058648,17176,0.016416839628119417,1.0,1.0,,,,,,,,,
2148,1059104,17184,0.020361057415495713,1.0,1.0,,,,,,,,,
2149,1059688,17192,0.016938394131159013,1.0,1.0,,,,,,,,,
2150,1060144,17200,0.019367859754905892,1.0,1.0,,,,,,,,,
2151,1060728,17208,0.018140390917221687,1.0,1.0,,,,,,,,,
2152,1061312,17216,0.015713289587124438,1.0,1.0,,,,,,,,,
2153,1061768,17224,0.02022652740066619,1.0,1.0,0.022766312746488163,1.0,1.0,,,,,,
2154,1062224,17232,0.017228091384138396,1.0,1.0,,,,,,,,,
2155,1062680,17240,0.02097660202920961,1.0,1.0,,,,,,,,,
2156,1063264,17248,0.014949974639349186,1.0,1.0,,,,,,,,,
2157,1063784,17256,0.01730213196900953,1.0,1.0,,,,,,,,,
2158,1064240,17264,0.020224395478530086,1.0,1.0,,,,,,,,,
2159,1064824,17272,0.01823838869421633,1.0,1.0,,,,,,,,,
2160,1065216,17280,0.021263961730775476,0.875,0.972972972972973,,,,,,,,,
2161,1065672,17288,0.0217251013527603,1.0,1.0,0.014812456800644226,1.0,1.0,,,,,,
2162,1066128,17296,0.017214958830201337,1.0,1.0,,,,,,,,,
2163,1066520,17304,0.0195511191008731,1.0,1.0,,,,,,,,,
2164,1067040,17312,0.02075301944477318,1.0,1.0,,,,,,,,,
2165,1067496,17320,0.01590448499395916,1.0,1.0,,,,,,,,,
2166,1067952,17328,0.018187848219062944,1.0,1.0,,,,,,,,,
2167,1068408,17336,0.020280839108728226,0.875,0.972972972972973,,,,,,,,,
2168,1068800,17344,0.018453806105076194,0.875,0.9444444444444444,,,,,,,,,
2169,1069256,17352,0.020601632699438648,1.0,1.0,0.017950535785846343,1.0,1.0,,,,,,
2170,1069776,17360,0.015974198195692034,1.0,1.0,,,,,,,,,
2171,1070296,17368,0.019576615383982296,1.0,1.0,,,,,,,,,
2172,1070816,17376,0.01695161185294203,1.0,1.0,,,,,,,,,
2173,1071272,17384,0.02103960368243939,1.0,1.0,,,,,,,,,
2174,1071664,17392,0.022353120512768877,1.0,1.0,,,,,,,,,
2175,1072184,17400,0.014644356036328703,1.0,1.0,,,,,,,,,
2176,1072704,17408,0.018972876723719338,1.0,1.0,,,,,,,,,
2177,1073224,17416,0.01863579683958772,1.0,1.0,0.02244191438884398,1.0,1.0,,,,,,
2178,1073680,17424,0.021235211187060787,1.0,1.0,,,,,,,,,
2179,1074136,17432,0.02160132904821361,1.0,1.0,,,,,,,,,
2180,1074656,17440,0.017604182782072778,0.875,0.9714285714285714,,,,,,,,,
2181,1075176,17448,0.020776140353121215,1.0,1.0,,,,,,,,,
2182,1075568,17456,0.023040232181123898,1.0,1.0,,,,,,,,,
2183,1076152,17464,0.017281798267191777,1.0,1.0,,,,,,,,,
2184,1076800,17472,0.014722472131172079,1.0,1.0,,,,,,,,,
2185,1077256,17480,0.020178416353773137,1.0,1.0,0.021085697253498625,1.0,1.0,,,,,,
2186,1077776,17488,0.01838686268975481,1.0,1.0,,,,,,,,,
2187,1078296,17496,0.01758185992918695,0.875,0.9722222222222222,,,,,,,,,
2188,1078944,17504,0.015748819874074824,1.0,1.0,,,,,,,,,
2189,1079400,17512,0.01734824384130711,1.0,1.0,,,,,,,,,
2190,1079856,17520,0.02014895895957487,1.0,1.0,,,,,,,,,
2191,1080312,17528,0.022477808019410486,1.0,1.0,,,,,,,,,
2192,1080832,17536,0.016429453424067438,1.0,1.0,,,,,,,,,
2193,1081288,17544,0.017947601228850554,1.0,1.0,0.016521420927963305,1.0,1.0,,,,,,
2194,1081744,17552,0.02151471194809668,1.0,1.0,,,,,,,,,
2195,1082264,17560,0.02495460248522191,1.0,1.0,,,,,,,,,
2196,1082848,17568,0.018507026645029904,1.0,1.0,,,,,,,,,
2197,1083368,17576,0.017243741174960085,1.0,1.0,,,,,,,,,
2198,1083888,17584,0.019753534421678903,1.0,1.0,,,,,,,,,
2199,1084344,17592,0.02321189931745383,1.0,1.0,,,,,,,,,
2200,1084864,17600,0.02039619241425271,1.0,1.0,,,,,,,,,
2201,1085384,17608,0.024515394714407824,1.0,1.0,0.019720330605113887,1.0,1.0,,,,,,
2202,1085776,17616,0.02311338765176285,1.0,1.0,,,,,,,,,
2203,1086232,17624,0.020751053756232225,1.0,1.0,,,,,,,,,
2204,1086688,17632,0.01875685395656636,1.0,1.0,,,,,,,,,
2205,1087208,17640,0.0153430515903219,1.0,1.0,,,,,,,,,
2206,1087728,17648,0.019872210589716034,1.0,1.0,,,,,,,,,
2207,1088248,17656,0.018803980759513117,1.0,1.0,,,,,,,,,
2208,1088704,17664,0.0215914408053275,0.875,0.9696969696969697,,,,,,,,,
2209,1089288,17672,0.013882490579389131,1.0,1.0,0.021972095175423374,1.0,1.0,,,,,,
2210,1089744,17680,0.021848918752361727,1.0,1.0,,,,,,,,,
2211,1090264,17688,0.023966974373855168,1.0,1.0,,,,,,,,,
2212,1090784,17696,0.01872277199300296,1.0,1.0,,,,,,,,,
2213,1091240,17704,0.01936160826816308,1.0,1.0,,,,,,,,,
2214,1091696,17712,0.02286994489622735,1.0,1.0,,,,,,,,,
2215,1092216,17720,0.017374553638400316,1.0,1.0,,,,,,,,,
2216,1092608,17728,0.024407380245321093,1.0,1.0,,,,,,,,,
2217,1093064,17736,0.018445052492178437,0.875,0.9714285714285714,0.020375676952009994,1.0,1.0,,,,,,
2218,1093456,17744,0.026403213919553987,1.0,1.0,,,,,,,,,
2219,1093912,17752,0.018631587700137894,1.0,1.0,,,,,,,,,
2220,1094496,17760,0.01402483578914025,1.0,1.0,,,,,,,,,
2221,1094952,17768,0.02107008428453287,1.0,1.0,,,,,,,,,
2222,1095472,17776,0.019664255161457304,1.0,1.0,,,,,,,,,
2223,1095928,17784,0.02000431274293447,1.0,1.0,,,,,,,,,
2224,1096512,17792,0.01846276123894454,1.0,1.0,,,,,,,,,
2225,1096968,17800,0.025637251764459353,1.0,1.0,0.019140834461804025,1.0,1.0,,,,,,
2226,1097360,17808,0.02001364859855102,1.0,1.0,,,,,,,,,
2227,1097880,17816,0.013959404906798178,1.0,1.0,,,,,,,,,
2228,1098400,17824,0.02133420411418478,1.0,1.0,,,,,,,,,
2229,1098920,17832,0.016840543041537953,1.0,1.0,,,,,,,,,
2230,1099376,17840,0.023850748363855423,1.0,1.0,,,,,,,,,
2231,1099832,17848,0.022762682723332987,1.0,1.0,,,,,,,,,
2232,1100352,17856,0.019435173126944563,1.0,1.0,,,,,,,,,
2233,1100936,17864,0.01626477511949322,1.0,1.0,0.024964532447119554,1.0,1.0,,,,,,
2234,1101456,17872,0.020728836430360463,1.0,1.0,,,,,,,,,
2235,1101912,17880,0.02024985747100566,1.0,1.0,,,,,,,,,
2236,1102432,17888,0.018987540537988033,1.0,1.0,,,,,,,,,
2237,1102952,17896,0.017524923516112553,1.0,1.0,,,,,,,,,
2238,1103472,17904,0.018309681107917843,0.875,0.9736842105263158,,,,,,,,,
2239,1103992,17912,0.01773247304399221,1.0,1.0,,,,,,,,,
2240,1104448,17920,0.022111187303160997,1.0,1.0,,,,,,,,,
2241,1104968,17928,0.014898222168472617,1.0,1.0,0.019810708822661408,1.0,1.0,,,,,,
2242,1105488,17936,0.02069597467567519,1.0,1.0,,,,,,,,,
